"","group_name","seqnames","start","end","width","strand","fb_tx_id","fb_gene_id","fb_symbol","gene_type","start_r","end_r","region_ip","signal"
"193","0","chr2R",22837361,22839291,1931,"+","FBtr0071893","FBgn0034783","CG9825","mRNA",22837211,22837360,306.246318340302,306.246318340302
"194","0","chr2R",23157577,23158185,609,"-","FBtr0306080","FBgn0034828","CG13545","mRNA",23158186,23158335,282.940524041653,282.940524041653
"195","0","chr2R",23750646,23751225,580,"+","FBtr0072089","FBgn0034900","CG12491","mRNA",23750496,23750645,102.218399137259,102.218399137259
"196","0","chr2R",23751915,23752495,581,"+","FBtr0072090","FBgn0034901","CG11300","mRNA",23751765,23751914,67.055268406868,67.055268406868
"197","0","chr2R",24451084,24453040,1957,"-","FBtr0072355","FBgn0035006","CG4563","mRNA",24453041,24453190,74.8238671422005,74.8238671422005
"198","0","chr2R",24536190,24536791,602,"+","FBtr0072305","FBgn0035022","CG11413","mRNA",24536040,24536189,154.963092565536,154.963092565536
"199","0","chr3L",685942,687958,2017,"-","FBtr0072609","FBgn0035154","CG3344","mRNA",687959,688108,412.144582271576,412.144582271576
"200","0","chr3L",1237133,1238319,1187,"-","FBtr0072734","FBgn0035193","CG9192","mRNA",1238320,1238469,1265.87263035774,1265.87263035774
"201","0","chr3L",1735853,1737822,1970,"-","FBtr0072796","FBgn0035265","PIG-Wb","mRNA",1737823,1737972,2685.07284402847,2685.07284402847
"202","0","chr3L",1832636,1835164,2529,"-","FBtr0072786","FBgn0035280","Cpr62Bb","mRNA",1835165,1835314,92.8143055438995,92.8143055438995
"203","0","chr3L",2185930,2187676,1747,"+","FBtr0308229","FBgn0035313","CG13810","mRNA",2185780,2185929,22.4880473315716,22.4880473315716
"204","0","chr3L",2266394,2267640,1247,"+","FBtr0072879","FBgn0035325","CG13806","mRNA",2266244,2266393,263.723467051983,263.723467051983
"205","0","chr3L",2645368,2647192,1825,"+","FBtr0333445","FBgn0035359","CG1143","mRNA",2645218,2645367,1296.12929344177,1296.12929344177
"206","0","chr3L",4421662,4426621,4960,"+","FBtr0073298","FBgn0035543","CG15020","mRNA",4421512,4421661,155.371964722872,155.371964722872
"207","0","chr3L",4460622,4461371,750,"-","FBtr0290225","FBgn0035548","CG15023","mRNA",4461372,4461521,450.578699707985,450.578699707985
"208","0","chr3L",4496883,4497777,895,"-","FBtr0073328","FBgn0035554","CG13721","mRNA",4497778,4497927,74.0061196386814,74.0061196386814
"209","0","chr3L",5479790,5483663,3874,"+","FBtr0333613","FBgn0035607","CG4835","mRNA",5479640,5479789,146.785619914532,146.785619914532
"210","0","chr3L",5533968,5535759,1792,"-","FBtr0306593","FBgn0035611","CG13285","mRNA",5535760,5535909,137.790399968624,137.790399968624
"211","0","chr3L",5794405,5796543,2139,"-","FBtr0331521","FBgn0035638","Tektin-C","mRNA",5796544,5796693,51.5180720686913,51.5180720686913
"212","0","chr3L",6050757,6051690,934,"+","FBtr0077041","FBgn0035665","Jon65Aiii","mRNA",6050607,6050756,322.192393451929,322.192393451929
"213","0","chr3L",6052321,6053215,895,"+","FBtr0077042","FBgn0035666","Jon65Aii","mRNA",6052171,6052320,93.6320528388023,93.6320528388023
"214","0","chr3L",6053584,6054443,860,"-","FBtr0077067","FBgn0035667","Jon65Ai","mRNA",6054444,6054593,0.817747175693512,0.817747175693512
"215","0","chr3L",6932926,6934824,1899,"+","FBtr0076894","FBgn0035718","CG14820","mRNA",6932776,6932925,418.277687221766,418.277687221766
"216","0","chr3L",7087713,7088787,1075,"-","FBtr0076928","FBgn0035736","Cpr65Eb","mRNA",7088788,7088937,65.4197741150856,65.4197741150856
"217","0","chr3L",7093204,7093841,638,"+","FBtr0076909","FBgn0035737","Cpr65Ec","mRNA",7093054,7093203,188.081852138042,188.081852138042
"218","0","chr3L",7128903,7129673,771,"+","FBtr0345590","FBgn0035743","CG15829","mRNA",7128753,7128902,305.837447136641,305.837447136641
"219","0","chr3L",7398285,7399912,1628,"+","FBtr0076854","FBgn0035779","CG8562","mRNA",7398135,7398284,355.311152100563,355.311152100563
"220","0","chr3L",7400070,7401671,1602,"+","FBtr0076855","FBgn0035780","CG18417","mRNA",7399920,7400069,252.683878898621,252.683878898621
"221","0","chr3L",7456149,7458608,2460,"+","FBtr0332797","FBgn0035785","ppk26","mRNA",7455999,7456148,50.7003248929977,50.7003248929977
"222","0","chr3L",7471559,7472514,956,"+","FBtr0076862","FBgn0035788","CG8541","mRNA",7471409,7471558,301.33984208107,301.33984208107
"223","0","chr3L",7505540,7506217,678,"-","FBtr0076830","FBgn0035792","CG7548","mRNA",7506218,7506367,146.376745760441,146.376745760441
"224","0","chr3L",7754409,7755168,760,"+","FBtr0076810","FBgn0035817","CG7409","mRNA",7754259,7754408,299.704342782497,299.704342782497
"225","0","chr3L",8160315,8165518,5204,"-","FBtr0330087","FBgn0035845","CG13675","mRNA",8165519,8165668,898.295293211937,898.295293211937
"226","0","chr3L",8788144,8788545,402,"-","FBtr0076591","FBgn0035926","CG5804","mRNA",8788546,8788695,149.647734373808,149.647734373808
"227","0","chr3L",8801540,8802164,625,"-","FBtr0076589","FBgn0035929","CG13311","mRNA",8802165,8802314,143.105756700039,143.105756700039
"228","0","chr3L",9364350,9365240,891,"+","FBtr0076444","FBgn0035980","mRRF1","mRNA",9364200,9364349,380.252436637878,380.252436637878
"229","0","chr3L",9404797,9406174,1378,"+","FBtr0076455","FBgn0035985","Cpr67B","mRNA",9404647,9404796,1009.10002636909,1009.10002636909
"230","0","chr3L",9641013,9641913,901,"+","FBtr0076389","FBgn0036024","CG18180","mRNA",9640863,9641012,74.0061196684837,74.0061196684837
"231","0","chr3L",10801190,10802350,1161,"+","FBtr0339801","FBgn0036102","CG12523","mRNA",10801040,10801189,181.131002932787,181.131002932787
"232","0","chr3L",10880699,10882054,1356,"-","FBtr0076273","FBgn0036106","CG6409","mRNA",10882055,10882204,134.110537588596,134.110537588596
"233","0","chr3L",10894173,10894693,521,"+","FBtr0076193","FBgn0036110","Cpr67Fb","mRNA",10894023,10894172,258.408113092184,258.408113092184
"234","0","chr3L",11108235,11108732,498,"+","FBtr0076209","FBgn0036131","CG12522","mRNA",11108085,11108234,80.5480982661247,80.5480982661247
"235","0","chr3L",11947675,11949248,1574,"+","FBtr0076041","FBgn0036226","CG7252","mRNA",11947525,11947674,372.892717003822,372.892717003822
"236","0","chr3L",11949839,11952225,2387,"+","FBtr0076042","FBgn0036227","CG17826","mRNA",11949689,11949838,152.509849458933,152.509849458933
"237","0","chr3L",11954083,11956780,2698,"+","FBtr0076043","FBgn0036229","CG7248","mRNA",11953933,11954082,92.4054308533669,92.4054308533669
"238","0","chr3L",12861717,12862920,1204,"-","FBtr0075936","FBgn0036320","CG10943","mRNA",12862921,12863070,76.0504890084267,76.0504890084267
"239","0","chr3L",12885039,12889244,4206,"+","FBtr0075868","FBgn0036321","CG14120","mRNA",12884889,12885038,530.309053421021,530.309053421021
"240","0","chr3L",13437954,13439009,1056,"+","FBtr0089323","FBgn0036362","CG10725","mRNA",13437804,13437953,68.690762758255,68.690762758255
"241","0","chr3L",13986620,13987184,565,"+","FBtr0333024","FBgn0036393","CG17362","mRNA",13986470,13986619,6.95085099339485,6.95085099339485
"242","0","chr3L",13987878,13988626,749,"+","FBtr0075765","FBgn0036394","CG9040","mRNA",13987728,13987877,21.2614265680313,21.2614265680313
"243","0","chr3L",14329346,14329885,540,"+","FBtr0075744","FBgn0036419","CG13482","mRNA",14329196,14329345,2456.10365104675,2456.10365104675
"244","0","chr3L",14400769,14402725,1957,"-","FBtr0075729","FBgn0036422","CG3868","mRNA",14402726,14402875,879.078232228756,879.078232228756
"245","0","chr3L",15050263,15050806,544,"-","FBtr0075665","FBgn0036467","CG12310","mRNA",15050807,15050956,97.7207885086536,97.7207885086536
"246","0","chr3L",16289712,16290950,1239,"-","FBtr0306796","FBgn0036596","CG13045","mRNA",16290951,16291100,110.804742902517,110.804742902517
"247","0","chr3L",16294711,16295547,837,"-","FBtr0075471","FBgn0036597","CG4962","mRNA",16295548,16295697,189.717347383499,189.717347383499
"248","0","chr3L",16301453,16302027,575,"+","FBtr0075469","FBgn0036598","CG4982","mRNA",16301303,16301452,84.227959394455,84.227959394455
"249","0","chr3L",16307846,16308480,635,"-","FBtr0075433","FBgn0036602","CG13042","mRNA",16308481,16308630,29.8477719128132,29.8477719128132
"250","0","chr3L",16328841,16329534,694,"+","FBtr0075372","FBgn0036610","CG13058","mRNA",16328691,16328840,101.40065073967,101.40065073967
"251","0","chr3L",16394586,16396880,2295,"+","FBtr0343534","FBgn0036627","Gagr","mRNA",16394436,16394585,1157.52112475038,1157.52112475038
"252","0","chr3L",16556823,16557958,1136,"+","FBtr0075392","FBgn0036639","CG4229","mRNA",16556673,16556822,375.754831433296,375.754831433296
"253","0","chr3L",17340279,17341316,1038,"-","FBtr0075243","FBgn0036711","CG13727","mRNA",17341317,17341466,99.3562825918198,99.3562825918198
"254","0","chr3L",17883649,17884376,728,"-","FBtr0075157","FBgn0036766","CG5506","mRNA",17884377,17884526,197.894817918539,197.894817918539
"255","0","chr3L",18684529,18686319,1791,"-","FBtr0075091","FBgn0036806","Cyp12c1","mRNA",18686320,18686469,610.448277592659,610.448277592659
"256","0","chr3L",18917581,18919259,1679,"+","FBtr0075069","FBgn0036831","CG6839","mRNA",18917431,18917580,180.722127437592,180.722127437592
"257","0","chr3L",18920430,18922108,1679,"-","FBtr0333710","FBgn0036833","CG3819","mRNA",18922109,18922258,366.759615659714,366.759615659714
"258","0","chr3L",18984961,18985634,674,"+","FBtr0075024","FBgn0036835","CG14075","mRNA",18984811,18984960,44.1583476364613,44.1583476364613
"259","0","chr3L",19466567,19467079,513,"-","FBtr0074986","FBgn0036871","CG14096","mRNA",19467080,19467229,0,0
"260","0","chr3L",19475017,19475578,562,"-","FBtr0074984","FBgn0036873","CG18294","mRNA",19475579,19475728,0,0
"261","0","chr3L",19517552,19518332,781,"-","FBtr0074977","FBgn0036878","Cpr76Ba","mRNA",19518333,19518482,73.1883722245693,73.1883722245693
"262","0","chr3L",19519649,19520419,771,"+","FBtr0074933","FBgn0036879","Cpr76Bb","mRNA",19519499,19519648,96.4941685199738,96.4941685199738
"263","0","chr3L",20200443,20201638,1196,"-","FBtr0074860","FBgn0036947","obst-F","mRNA",20201639,20201788,57.6511758863926,57.6511758863926
"264","0","chr3L",20202070,20203687,1618,"-","FBtr0074859","FBgn0036948","CG7298","mRNA",20203688,20203837,291.526877403259,291.526877403259
"265","0","chr3L",20204309,20206046,1738,"-","FBtr0332696","FBgn0036949","CG7290","mRNA",20206047,20206196,82.5924647450447,82.5924647450447
"266","0","chr3L",20370313,20371746,1434,"+","FBtr0078184","FBgn0036979","CG13247","mRNA",20370163,20370312,352.857911378145,352.857911378145
"267","0","chr3L",20460683,20462274,1592,"+","FBtr0078196","FBgn0036996","mag","mRNA",20460533,20460682,385.976671308279,385.976671308279
"268","0","chr3L",21734099,21734788,690,"+","FBtr0078433","FBgn0037125","CG14573","mRNA",21733949,21734098,522.131580233574,522.131580233574
"269","0","chr3L",21739479,21740309,831,"-","FBtr0078453","FBgn0037127","CG14566","mRNA",21740310,21740459,154.55421885848,154.55421885848
"270","0","chr3L",21741534,21742441,908,"+","FBtr0078434","FBgn0037128","CG14572","mRNA",21741384,21741533,240.417674958706,240.417674958706
"271","0","chr3L",21743248,21744269,1022,"-","FBtr0078452","FBgn0037129","CG14565","mRNA",21744270,21744419,332.414236307144,332.414236307144
"272","0","chr3L",22669956,22680034,10079,"+","FBtr0078517","FBgn0037174","CG14457","mRNA",22669806,22669955,1336.19889760017,1336.19889760017
"273","0","chr3L",22687365,22688288,924,"+","FBtr0078518","FBgn0037176","CG14456","mRNA",22687215,22687364,153.736470878124,153.736470878124
"274","0","chr3L",22691674,22692528,855,"-","FBtr0078542","FBgn0037177","CG14454","mRNA",22692529,22692678,0,0
"275","0","chr3L",22693324,22693812,489,"-","FBtr0078541","FBgn0037178","CG12546","mRNA",22693813,22693962,442.401231169701,442.401231169701
"276","0","chr3L",22712155,22713660,1506,"+","FBtr0078522","FBgn0037181","CG11370","mRNA",22712005,22712154,369.212854862213,369.212854862213
"277","0","chr3L",22899174,22900262,1089,"+","FBtr0078558","FBgn0037204","CG11131","mRNA",22899024,22899173,268.221081316471,268.221081316471
"278","0","chr3R",4241200,4242717,1518,"-","FBtr0089687","FBgn0037222","CG14642","mRNA",4242718,4242867,984.567615509033,984.567615509033
"279","0","chr3R",4254708,4255833,1126,"+","FBtr0078976","FBgn0037227","TwdlV","mRNA",4254558,4254707,85.4545801579952,85.4545801579952
"280","0","chr3R",4965445,4968485,3041,"+","FBtr0078841","FBgn0037290","CG1124","mRNA",4965295,4965444,449.76095494628,449.76095494628
"281","0","chr3R",5841170,5846568,5399,"+","FBtr0078642","FBgn0037387","CG1213","mRNA",5841020,5841169,612.492645025253,612.492645025253
"282","0","chr3R",6284462,6285200,739,"-","FBtr0302305","FBgn0037420","CG15597","mRNA",6285201,6285350,236.328936934471,236.328936934471
"283","0","chr3R",6330248,6331809,1562,"+","FBtr0078611","FBgn0037428","Osi18","mRNA",6330098,6330247,154.554216831923,154.554216831923
"284","0","chr3R",8087359,8089526,2168,"+","FBtr0339720","FBgn0037547","CG7910","mRNA",8087209,8087358,107.533755451441,107.533755451441
"285","0","chr3R",8289395,8290578,1184,"-","FBtr0081865","FBgn0037563","CG11672","mRNA",8290579,8290728,127.159688144922,127.159688144922
"286","0","chr3R",8719198,8721320,2123,"+","FBtr0081907","FBgn0037615","CG11760","mRNA",8719048,8719197,293.162367463112,293.162367463112
"287","0","chr3R",8771246,8772691,1446,"-","FBtr0081942","FBgn0037627","CG13318","mRNA",8772692,8772841,271.90093895793,271.90093895793
"288","0","chr3R",9410329,9412293,1965,"-","FBtr0082045","FBgn0037690","Task7","mRNA",9412294,9412443,206.890036702156,206.890036702156
"289","0","chr3R",9771795,9774419,2625,"-","FBtr0082159","FBgn0037750","Whamy","mRNA",9774420,9774569,3681.0888710022,3681.0888710022
"290","0","chr3R",10055356,10056083,728,"-","FBtr0082202","FBgn0037782","Npc2d","mRNA",10056084,10056233,584.280365228653,584.280365228653
"291","0","chr3R",10779569,10780825,1257,"+","FBtr0082274","FBgn0037832","Desi","mRNA",10779419,10779568,47.0204631388187,47.0204631388187
"292","0","chr3R",11196092,11197285,1194,"+","FBtr0082341","FBgn0037870","CG18577","mRNA",11195942,11196091,1148.9347974658,1148.9347974658
"293","0","chr3R",11416218,11418668,2451,"-","FBtr0082405","FBgn0037895","CG6723","mRNA",11418669,11418818,314.014918327332,314.014918327332
"294","0","chr3R",12225282,12226339,1058,"-","FBtr0082621","FBgn0038002","CG12256","mRNA",12226340,12226489,120.617709219456,120.617709219456
"295","0","chr3R",12270890,12271300,411,"+","FBtr0082565","FBgn0038009","CG17738","mRNA",12270740,12270889,181.539875030518,181.539875030518
"296","0","chr3R",12674608,12676084,1477,"+","FBtr0082651","FBgn0038074","Gnmt","mRNA",12674458,12674607,975.572394311428,975.572394311428
"297","0","chr3R",12963791,12965923,2133,"+","FBtr0082691","FBgn0038095","Cyp304a1","mRNA",12963641,12963790,369.621730864048,369.621730864048
"298","0","chr3R",13279721,13284527,4807,"+","FBtr0082737","FBgn0038130","CG8630","mRNA",13279571,13279720,1027.90821450949,1027.90821450949
"299","0","chr3R",13294748,13298288,3541,"+","FBtr0290037","FBgn0038135","CG8773","mRNA",13294598,13294747,1156.29453325272,1156.29453325272
"300","0","chr3R",13298980,13302334,3355,"+","FBtr0082741","FBgn0038136","CG8774","mRNA",13298830,13298979,605.950665831566,605.950665831566
"301","0","chr3R",13397835,13398197,363,"+","FBtr0335458","FBgn0038148","CG14377","mRNA",13397685,13397834,138.608149588108,138.608149588108
"302","0","chr3R",13615917,13616492,576,"+","FBtr0082794","FBgn0038161","CG9269","mRNA",13615767,13615916,90.7699376344681,90.7699376344681
"303","0","chr3R",15704676,15708434,3759,"+","FBtr0083165","FBgn0038354","CG5404","mRNA",15704526,15704675,471.022380173206,471.022380173206
"304","0","chr3R",16327849,16329622,1774,"+","FBtr0083271","FBgn0038416","CG17930","mRNA",16327699,16327848,338.956207752228,338.956207752228
"305","0","chr3R",17129339,17130426,1088,"-","FBtr0346149","FBgn0038481","CG17475","mRNA",17130427,17130576,42.9317267239094,42.9317267239094
"306","0","chr3R",17137893,17138865,973,"+","FBtr0083406","FBgn0038485","CG5255","mRNA",17137743,17137892,325.872254937887,325.872254937887
"307","0","chr3R",18687556,18692719,5164,"-","FBtr0083687","FBgn0038642","Muc91C","mRNA",18692720,18692869,48.2470833659172,48.2470833659172
"308","0","chr3R",18693293,18693711,419,"-","FBtr0100288","FBgn0038643","CG14300","mRNA",18693712,18693861,118.164467126131,118.164467126131
"309","0","chr3R",19387944,19389866,1923,"+","FBtr0339152","FBgn0038700","CG3734","mRNA",19387794,19387943,1861.19257640839,1861.19257640839
"310","0","chr3R",19390270,19392132,1863,"+","FBtr0083756","FBgn0038701","CG18493","mRNA",19390120,19390269,272.309814810753,272.309814810753
"311","0","chr3R",19652369,19656465,4097,"-","FBtr0083801","FBgn0038725","CG6184","mRNA",19656466,19656615,2158.85253548622,2158.85253548622
"312","0","chr3R",20507392,20512468,5077,"-","FBtr0083888","FBgn0038799","MFS9","mRNA",20512469,20512618,112.84911057353,112.84911057353
"313","0","chr3R",20652567,20656842,4276,"-","FBtr0083937","FBgn0038818","Nep4","mRNA",20656843,20656992,458.347298443317,458.347298443317
"314","0","chr3R",20669571,20672821,3251,"+","FBtr0083919","FBgn0038819","Cpr92F","mRNA",20669421,20669570,89.9521899521351,89.9521899521351
"315","0","chr3R",20676224,20677351,1128,"-","FBtr0083935","FBgn0038820","CG4000","mRNA",20677352,20677501,349.178051739931,349.178051739931
"316","0","chr3R",21005160,21006990,1831,"-","FBtr0084048","FBgn0038845","CG10827","mRNA",21006991,21007140,848.003833770752,848.003833770752
"317","0","chr3R",21015949,21017120,1172,"+","FBtr0084001","FBgn0038846","CG5697","mRNA",21015799,21015948,392.927523612976,392.927523612976
"318","0","chr3R",21242618,21245418,2801,"+","FBtr0339193","FBgn0038873","CG5892","mRNA",21242468,21242617,343.453819453716,343.453819453716
"319","0","chr3R",21740105,21744431,4327,"+","FBtr0084125","FBgn0038897","CG5849","mRNA",21739955,21740104,1924.15911197662,1924.15911197662
"320","0","chr3R",22977270,22977902,633,"+","FBtr0084340","FBgn0039031","Gbp3","mRNA",22977120,22977269,368.395112752914,368.395112752914
"321","0","chr3R",23095690,23097180,1491,"+","FBtr0084351","FBgn0039051","CG17109","mRNA",23095540,23095689,200.756935238838,200.756935238838
"322","0","chr3R",23097728,23099191,1464,"+","FBtr0084352","FBgn0039052","CG6733","mRNA",23097578,23097727,205.663419753313,205.663419753313
"323","0","chr3R",23099533,23100983,1451,"+","FBtr0084353","FBgn0039053","CG6738","mRNA",23099383,23099532,53.562440007925,53.562440007925
"324","0","chr3R",23534900,23536710,1811,"-","FBtr0084419","FBgn0039086","CG16732","mRNA",23536711,23536860,553.614850997925,553.614850997925
"325","0","chr3R",23587120,23589819,2700,"-","FBtr0084486","FBgn0039091","CG10182","mRNA",23589820,23589969,461.209419846535,461.209419846535
"326","0","chr3R",23711527,23713313,1787,"+","FBtr0084445","FBgn0039107","CG10300","mRNA",23711377,23711526,975.163523435593,975.163523435593
