"","seqnames","start","end","width","strand","fb_t_id","score","nr_ctss","dominant_ctss","tpm.dominant_ctss","q_0.1","q_0.9","interquantile_width","fb_g_id","gene_name","new_start","cage_sig","TPM","cluster"
"151","chr3R",22587706,22587706,1,"+","FBtr0113395",2.84848769710535,1,22587706,2.84848769710535,1,1,1,"FBgn0051158","Efa6",112938665,321.765390336514,26.428553,"1"
"152","chr2L",7994182,7994182,1,"-","FBtr0114550",3.96829787603456,1,7994182,3.96829787603456,1,1,1,"FBgn0031969","pes",15988364,69.964247584343,35.5874235,"1"
"153","chr2R",24687375,24687375,1,"-","FBtr0273263",3.26748061005962,1,24687375,3.26748061005962,1,1,1,"FBgn0035049","Mmp1",98749500,104.858700275421,47.2558895,"1"
"154","chr2R",24539942,24539942,1,"+","FBtr0290218",4.26646141135317,1,24539942,4.26646141135317,1,1,1,"FBgn0035023","ITP",73619826,116.124871373177,1.4831955,"1"
"155","chrX",19158201,19158201,1,"-","FBtr0299623",4.79364328217109,1,19158201,4.79364328217109,1,1,1,"FBgn0261461","RhoGAP18B",19158201,53.2184205949306,26.8467535,"1"
"156","chr3L",17530108,17530108,1,"+","FBtr0299646",2.76525234514529,1,17530108,2.76525234514529,1,1,1,"FBgn0259174","Nedd4",122710756,203.141811907291,3.1376075,"1"
"157","chr3R",11646990,11646990,1,"-","FBtr0299729",8.23338788191712,1,11646990,8.23338788191712,1,1,1,"FBgn0262081","Csk",23293980,175.524338960648,18.223051,"1"
"158","chr3R",28891894,28891894,1,"+","FBtr0299744",2.56838959069953,1,28891894,2.56838959069953,1,1,1,"FBgn0265998","Doa",28891894,19.7267617583275,5.6860015,"1"
"159","chr2L",16601913,16601913,1,"+","FBtr0300004",31.8968799809002,5,16601913,27.0436714931768,4,4,1,"FBgn0259735","mtgo",33203826,824.14023783803,15.6751075,"1"
"160","chr2R",18611775,18611775,1,"-","FBtr0300421",4.1778836032689,1,18611775,4.1778836032689,1,1,1,"FBgn0050115","GEFmeso",37223550,67.5970349311829,13.7261005,"1"
"161","chr2L",12493518,12493518,1,"-","FBtr0300524",6.31131702874952,1,12493518,6.31131702874952,1,1,1,"FBgn0259176","bun",12493518,75.0493686795235,34.0815975,"1"
"162","chr3R",27988382,27988382,1,"-","FBtr0300611",6.17900165019336,1,27988382,6.17900165019336,1,1,1,"FBgn0003890","betaTub97EF",55976764,108.804045915604,245.3223835,"1"
"163","chr2L",15923385,15923385,1,"+","FBtr0300612",2.84234429945306,1,15923385,2.84234429945306,1,1,1,"FBgn0028514","CG4793",15923385,14.3786173164845,46.4301685,"1"
"164","chr3R",9756198,9756198,1,"-","FBtr0301536",2.13876852042696,1,9756198,2.13876852042696,1,1,1,"FBgn0037742","Rpt3R",19512673,25.1625808477402,63.944902,"1"
"165","chr2R",14605323,14605323,1,"-","FBtr0301735",2.04884285678192,1,14605323,2.04884285678192,1,1,1,"FBgn0033945","CG12868",14605323,35.7711941003799,47.670528,"1"
"166","chr3L",19793559,19793559,1,"-","FBtr0302278",2.88833515682085,1,19793559,2.88833515682085,1,1,1,"FBgn0261360,FBgn0266136","CG42637,Gyc76C",98967795,174.910617470741,11.8692765,"1"
"167","chr3L",19633024,19633024,1,"-","FBtr0302513",2.02871879893754,1,19633024,2.02871879893754,1,1,1,"FBgn0036896","wnd",19633024,16.3951307535172,19.6238895,"1"
"168","chr2R",12705174,12705174,1,"+","FBtr0302644",3.23188940081842,1,12705174,3.23188940081842,1,1,1,"FBgn0261545","CG42663",38115522,83.5099561214447,15.2724845,"1"
"169","chrX",17738413,17738413,1,"+","FBtr0302833",2.72183294097564,1,17738413,2.72183294097564,1,1,1,"FBgn0261570","raskol",35476826,49.7991124391556,12.6862015,"1"
"170","chr3R",6406862,6406862,1,"+","FBtr0303787",3.32067676734814,1,6406862,3.32067676734814,1,1,1,"FBgn0264495","gpp",32034310,279.243269711733,5.260247,"1"
"171","chr3L",3336862,3336862,1,"+","FBtr0303857",6.69418312122788,1,3336862,6.69418312122788,1,1,1,"FBgn0004167","kst",6673724,102.228464901447,26.6411555,"1"
"172","chr2R",24685090,24685090,1,"-","FBtr0304005",8.45311343870532,1,24685090,8.45311343870532,1,1,1,"FBgn0035049","Mmp1",123425450,394.535242915154,36.217586,"1"
"173","chr2R",13897701,13897701,1,"-","FBtr0304851",16.1952885594572,2,13897701,14.7148534142975,1,1,1,"FBgn0013733","shot",13897701,211.032507896423,80.592783,"1"
"174","chr2L",16888490,16888490,1,"+","FBtr0304927",4.55650963134264,1,16888490,4.55650963134264,1,1,1,"FBgn0261671","tweek",101330940,275.3855869174,6.278628,"1"
"175","chr2R",8614721,8614721,1,"+","FBtr0305081",3.24079685530767,1,8614721,3.24079685530767,1,1,1,"FBgn0033313","Cirl",43073605,152.99199283123,4.729582,"1"
"176","chr2L",3371413,3371413,1,"-","FBtr0306333",2.42851531561124,1,3371413,2.42851531561124,1,1,1,"FBgn0085423","GramD1B",3371413,19.3322270512581,17.337491,"1"
"177","chr3R",28331290,28331290,1,"-","FBtr0306388",2.64383897627953,1,28331290,2.64383897627953,1,1,1,"FBgn0261618","larp",28331290,21.2610661387444,15.0138395,"1"
"178","chr3L",16164731,16164731,1,"-","FBtr0307521",28.8964430883796,4,16164731,24.5220797710118,3,3,1,"FBgn0036576","CG5151",16164736,396.507915318012,14.911176,"1"
"179","chrX",15804373,15804373,1,"+","FBtr0308128",2.11222961225708,1,15804373,2.11222961225708,1,1,1,"FBgn0003345","sd",63217960,295.638398647308,11.4555175,"1"
"180","chr3R",4659583,4659583,1,"+","FBtr0308849",3.50513513328042,1,4659583,3.50513513328042,1,1,1,"FBgn0263346","smash",37276664,270.037441730499,3.610599,"1"
"181","chr3R",8809811,8809811,1,"-","FBtr0309099",4.21669674487248,1,8809811,4.21669674487248,1,1,1,"FBgn0037635","CG9837",17619622,84.868912935257,54.145179,"1"
"182","chrX",10601646,10601646,1,"-","FBtr0310444",2.10558116349181,1,10601646,2.10558116349181,1,1,1,"FBgn0030218","CG1628",10601646,17.7102490067482,88.1775805,"1"
"183","chr2L",523736,523736,1,"+","FBtr0329895",7.79390696964003,1,523736,7.79390696964003,1,1,1,"FBgn0003963","ush",523736,77.7234409451485,72.2283285,"1"
"184","chr2L",12822805,12822805,1,"-","FBtr0332210",7.3836385440557,1,12822805,7.3836385440557,1,1,1,"FBgn0015399","kek1",25645610,160.268971443176,18.5820255,"1"
"185","chr2L",2885208,2885208,1,"-","FBtr0332459",7.38124980206866,1,2885208,7.38124980206866,1,1,1,"FBgn0024947","NTPase",5770416,169.211776673794,81.69591,"1"
"186","chr2L",9387660,9387660,1,"+","FBtr0332597",3.30592274401935,1,9387660,3.30592274401935,1,1,1,"FBgn0012036","Aldh",9387660,34.6752624511719,590.2797365,"1"
"187","chr2R",11604936,11604936,1,"-","FBtr0333071",4.35181093774182,1,11604936,4.35181093774182,1,1,1,"FBgn0033636","tou",11604936,37.8753825426102,4.5516625,"1"
"188","chr3L",21279974,21279974,1,"-","FBtr0333126",11.8085711789704,2,21279974,10.8513619559776,1,1,1,"FBgn0012034","AcCoAS",21279974,125.725224971771,118.342365,"1"
"189","chr3R",4910557,4910557,1,"+","FBtr0336809",13.5869478982448,2,4910557,12.2357629425863,1,1,1,"FBgn0265082","Cdep",19642228,596.011232495308,109.038337,"1"
"190","chrX",13315083,13315083,1,"+","FBtr0344168",5.69574396507595,1,13315083,5.69574396507595,1,1,1,"FBgn0283680","IP3K2",26630166,108.979395508766,21.6216515,"1"
"191","chr2R",23657571,23657571,1,"+","FBtr0344180",3.56315542670697,1,23657571,3.56315542670697,1,1,1,"FBgn0266377","Pde8",47315142,59.794006228447,72.302591,"1"
"192","chr3L",15105884,15105884,1,"+","FBtr0344432",4.28852988581562,1,15105884,4.28852988581562,1,1,1,"FBgn0266441,FBgn0266452","CG45071,CTPsyn",45317652,106.787536740303,0.912009,"1"
"193","chr3L",1586677,1586677,1,"+","FBtr0347066",2.19487824144085,1,1586677,2.19487824144085,1,1,1,"FBgn0035237","CG13917",1586677,14.8169893622398,3.250262,"1"
"194","chr3R",12398922,12398922,1,"-","FBtr0472646",2.12882666386764,1,12398922,2.12882666386764,1,1,1,"FBgn0038034","Cyp9f3",12398922,17.8417600393295,15.687033,"1"
"195","chrX",493492,493492,1,"-","FBtr0070092",7.00689092727704,2,493492,6.03334143077567,1,2,2,"FBgn0023537","CG17896",493492,54.6650474667549,147.2074975,"1"
"196","chrX",4688206,4688206,1,"+","FBtr0070706",52.3536436570987,6,4688206,40.5934627441134,7,8,2,"FBgn0011760","ctp",18752824,3124.71903431416,440.270387,"1"
"197","chrX",6533250,6533250,1,"-","FBtr0070915",15.0528703897681,4,6533250,12.0031084104023,2,3,2,"FBgn0014026","RpL7A",26133000,606.400638997555,595.3540305,"1"
"198","chr2R",21714138,21714138,1,"+","FBtr0071709",18.8349067194696,2,21714138,12.2315813416799,1,2,2,"FBgn0004362","HmgD",21714138,178.636785447598,270.949848,"1"
"199","chr2R",24174879,24174879,1,"+","FBtr0072258",13.669837571338,3,24174879,11.9379207641267,10,11,2,"FBgn0259937","Nop60B",120874395,649.667997658253,364.749781,"1"
"200","chr2R",24305883,24305883,1,"+","FBtr0072270",32.3452354270528,4,24305883,25.5743715093521,2,3,2,"FBgn0003888","betaTub60D",48611766,629.590550124645,643.151402,"1"
"201","chr3L",3326302,3326302,1,"+","FBtr0073066",9.72518121105788,2,3326302,8.54517839203458,1,2,2,"FBgn0035438","PHGPx",9978906,377.701738536358,116.9270195,"1"
"202","chrX",18634903,18634903,1,"-","FBtr0074617",7.5536054376589,2,18634903,6.65002295840142,1,2,2,"FBgn0030941","wgn",37269806,139.139421701431,36.2863545,"1"
"203","chr2L",120477,120477,1,"-","FBtr0078157",9.52054474796915,2,120477,7.75856361204586,1,2,2,"FBgn0031220","CG4822",844249,370.03021132946,3.803112,"1"
"204","chr2L",8967538,8967538,1,"+","FBtr0079759",5.20857886054496,2,8967538,3.91756558724166,1,2,2,"FBgn0032082","CG18088",26902614,131.248721390963,1.269909,"1"
"205","chr2L",15264690,15264690,1,"-","FBtr0080711",7.50637501049269,2,15264690,6.5614693896238,1,2,2,"FBgn0045842","yuri",45794070,222.12333959341,68.1492205,"1"
"206","chr3R",10388262,10388262,1,"+","FBtr0082246",7.69391331178867,2,10388262,5.50561642265428,1,2,2,"FBgn0259938","cwo",31164786,205.026807010174,20.3372,"1"
"207","chr3R",19671451,19671451,1,"+","FBtr0083786",4.70586598960057,2,19671451,3.86099228875408,1,2,2,"FBgn0051216","Naam",19671451,38.8836384415627,48.590561,"1"
"208","chr3R",21870680,21870680,1,"+","FBtr0084137",5.52016584174398,2,21870680,4.64580775344112,1,2,2,"FBgn0051431","CG31431",43741360,95.65287566185,39.104507,"1"
"209","chr3R",22626632,22626632,1,"-","FBtr0084276",11.6066614543789,2,22626632,9.20059298273204,1,2,2,"FBgn0020278","loco",45253264,221.027407050133,61.0191895,"1"
"210","chr3R",25331202,25331202,1,"-","FBtr0084849",6.65184242502603,2,25331202,5.67014991503961,1,2,2,"FBgn0039328","CHKov2",25331202,60.4954034090042,54.690825,"1"
"211","chr3R",27582858,27582858,1,"+","FBtr0085189",6.68166490235014,2,27582858,5.47462264734479,1,2,2,"FBgn0040080","pins",27582858,84.8250751495361,66.185339,"1"
"212","chr2R",7011735,7011735,1,"-","FBtr0086181",8.89600380401518,2,7011735,6.87736678038461,1,2,2,"FBgn0029507","Tsp42Ed",14023470,175.612015485764,302.391345,"1"
"213","chr2R",16103466,16103466,1,"+","FBtr0087214",6.38938568170064,2,16103466,3.38539085939925,1,2,2,"FBgn0014020","Rho1",16103466,61.1529597342014,575.6182935,"1"
"214","chr4",696048,696048,1,"-","FBtr0089092",8.97674528912985,2,696048,7.71609543454206,1,2,2,"FBgn0026199","myo",2088144,248.688711762428,10.510243,"1"
"215","chr3L",11553112,11553112,1,"-","FBtr0089332",39.0382770770748,4,11553112,31.1682106276043,2,3,2,"FBgn0259481","Mob2",11553112,506.890107572079,43.6184135,"1"
"216","chr2R",10543287,10543287,1,"-","FBtr0089357",20.7412140930663,2,10543287,17.1318213840755,1,2,2,"FBgn0283521","lola",21086574,463.359719634056,1.2670465,"1"
"217","chr3R",23346162,23346162,1,"-","FBtr0089717",19.0928173479189,3,23346162,15.4626539157109,2,3,2,"FBgn0003118","pnt",23346162,229.707185000181,94.127123,"1"
"218","chr3L",14228852,14228852,1,"+","FBtr0100041",9.67154417101501,2,14228852,8.48766864213719,1,2,2,"FBgn0013718","nuf",14228852,82.5455357432365,23.464433,"1"
"219","chr2L",21051978,21051978,1,"-","FBtr0290305",8.54303336794629,2,21051978,6.58856068812945,1,2,2,"FBgn0250867","CG42238",63156102,175.612012565136,12.422904,"1"
"220","chr2L",5146353,5146353,1,"+","FBtr0303386",6.97505925536772,2,5146353,6.03837954033184,1,2,2,"FBgn0261836","Msp300",5146353,54.0074898004532,3.8488065,"1"
"221","chr2L",9176358,9176358,1,"+","FBtr0303870",11.8017618952373,2,9176358,10.2272193687856,1,2,2,"FBgn0041092","tai",27529074,351.793905258179,8.079546,"1"
"222","chr3R",8931893,8931893,1,"-","FBtr0305301",11.7175777755585,2,8931893,8.16600635894749,1,2,2,"FBgn0262614","pyd",8931893,126.163595944643,9.5368045,"1"
"223","chrX",6868493,6868493,1,"+","FBtr0330261",22.8956300140847,2,6868493,20.3114740842983,1,2,2,"FBgn0263993","CG43736",34342465,1644.11599829793,5.3508035,"1"
"224","chr2L",11057463,11057463,1,"-","FBtr0331197",4.26854823070116,2,11057463,3.3941901423983,1,2,2,"FBgn0032330","Samuel",22114926,72.3314571380615,3.863199,"1"
"225","chr3L",22864847,22864847,1,"+","FBtr0337041",4.72520151822286,2,22864847,2.53361330133077,1,2,2,"FBgn0053170","CG33170",22864847,32.0011918246746,166.6293505,"1"
"226","chrX",7944678,7944678,1,"-","FBtr0071130",16.7201050729904,4,7944678,8.83121901083355,2,4,3,"FBgn0027280","l(1)G0193",7944678,132.037785828114,71.599167,"1"
"227","chr2R",23870275,23870275,1,"+","FBtr0072129",11.1982299037442,2,23870275,6.72602882482503,1,3,3,"FBgn0011236","ken",23870277,60.6707494258881,40.58647,"1"
"228","chr3L",131814,131814,1,"+","FBtr0072465",8.30529413496591,2,131814,5.17781116571762,1,3,3,"FBgn0020386","Pdk1",395442,243.16521191597,19.0636285,"1"
"229","chrX",12659433,12659433,1,"+","FBtr0073683",40.1681476564319,7,12659433,25.9883138415281,22,24,3,"FBgn0011837","Tis11",25318866,980.726911008358,45.6506165,"1"
"230","chr2L",3018300,3018300,1,"-","FBtr0077671",3.07061070457255,2,3018300,1.66365038938648,1,3,3,"FBgn0031489","CG17224",9054906,60.2323789000511,4.5704075,"1"
"231","chr2L",559027,559027,1,"-","FBtr0078078",1.86185450908054,2,559027,1.03820796477427,1,3,3,"FBgn0260933","rempA",559027,40.1110818386078,51.0506575,"1"
"232","chr2L",7810699,7810699,1,"-","FBtr0079492",4.48122618447358,2,7810699,3.3912577173118,1,3,3,"FBgn0031952","cdc14",39053495,190.034473538399,0.8256455,"1"
"233","chr2L",8364593,8364593,1,"-","FBtr0079724",21.3335474678119,5,8364593,15.6863001471174,7,9,3,"FBgn0010265","RpS13",25093779,676.67175501585,120.898038,"1"
"234","chr2L",10506776,10506776,1,"-","FBtr0080035",5.50282520318854,2,10506776,3.44393986637346,1,3,3,"FBgn0086347","Myo31DF",31520328,126.382785558701,91.191183,"1"
"235","chr2L",11066997,11066997,1,"-","FBtr0080161",11.697204360165,2,11066997,5.90702424549187,1,3,3,"FBgn0032330","Samuel",22133990,225.674153804779,6.9434,"1"
"236","chr3R",14372951,14372951,1,"-","FBtr0082941",2.82119034087553,2,14372951,1.43646891628745,1,3,3,"FBgn0024321","NK7.1",14372951,21.0857160687447,5.177313,"1"
"237","chr3R",16614379,16614379,1,"-","FBtr0083358",2.44867393098699,2,16614379,1.23009228562021,1,3,3,"FBgn0022344","CG10340",16614390,27.5297915935516,63.4759795,"1"
"238","chr3R",21349597,21349597,1,"-","FBtr0084095",5.7093149351625,2,21349597,4.02446726074426,1,3,3,"FBgn0038881","CG16791",85398388,171.66666841507,0.954954,"1"
"239","chr2R",19425119,19425119,1,"+","FBtr0086529",4.01501334242388,2,19425119,2.69382386684392,1,3,3,"FBgn0012051","CalpA",77700476,156.41129899025,20.391578,"1"
"240","chr2R",16586133,16586133,1,"+","FBtr0087105",4.87117521596366,2,16586133,3.93449550092778,1,3,3,"FBgn0003274","RpLP2",16586133,57.1637705266476,5014.852487,"1"
"241","chr2R",16571228,16571228,1,"-","FBtr0087123",18.8585284034944,4,16571228,7.33582484513883,5,7,3,"FBgn0034138","RpS15",33142456,344.648449778557,4407.893053,"1"
"242","chr2R",13219247,13219247,1,"-","FBtr0087765",3.03739635392881,2,13219247,2.12550999128582,1,3,3,"FBgn0033809","CG4630",26438494,45.4153890609741,44.9560995,"1"
"243","chr2R",9113950,9113950,1,"-","FBtr0088628",3.23493300430586,2,9113950,1.62816203971927,1,3,3,"FBgn0033379","Mys45A",9113948,37.4370103180408,66.746194,"1"
"244","chrX",16333613,16333613,1,"+","FBtr0089259",3.29251137197586,2,16333613,2.31896187547449,1,3,3,"FBgn0278608","Dsp1",98001678,457.397847354412,3.3646285,"1"
"245","chr2L",12434000,12434000,1,"-","FBtr0089899",2.67517663281243,2,12434000,1.75500628393784,1,3,3,"FBgn0265298","SC35",37302000,96.792643725872,114.512401,"1"
"246","chr2R",7489808,7489808,1,"-","FBtr0300080",4.47618098955403,2,7489808,3.53127536868515,1,3,3,"FBgn0259745","wech",22469424,117.834520697594,4.263978,"1"
"247","chr3L",16865299,16865299,1,"+","FBtr0302779",4.80019957454349,2,16865299,3.51675934136125,1,3,3,"FBgn0261565","Lmpt",50595897,153.86873871088,2.9487715,"1"
"248","chr3R",12719792,12719792,1,"-","FBtr0330025",29.5026535432679,3,12719792,22.4927425906448,1,3,3,"FBgn0002719","Men",12719792,363.629956007004,531.5012675,"1"
"249","chrX",13988831,13988831,1,"-","FBtr0346002",15.1112785821926,3,13988831,12.6686275957595,1,3,3,"FBgn0267033","mamo",27977662,343.245637536049,2.22867,"1"
"250","chrX",9156665,9156665,1,"-","FBtr0071345",41.3412007044914,6,9156665,32.0601650400594,16,19,4,"FBgn0004828","His3.3B",18313330,1145.02889686823,1428.2091175,"1"
"251","chr2R",21214968,21214968,1,"-","FBtr0071625",13.7605623761917,3,21214968,5.72641684963317,1,4,4,"FBgn0027073","Ugt49B1",21214968,115.204287260771,107.3570545,"1"
"252","chr3L",17654619,17654619,1,"+","FBtr0075184",8.80605597691812,2,17654619,7.46235328833757,1,4,4,"FBgn0036745","CG7484",17654619,83.02774772048,138.6096165,"1"
"253","chr3L",12277241,12277241,1,"-","FBtr0076009",4.43953830265161,2,12277241,2.71250506606852,1,4,4,"FBgn0036272","Sms",49108992,182.888998866081,4.176321,"1"
"254","chr2L",419956,419956,1,"+","FBtr0078056",14.7484065396183,3,419956,5.5957538897111,1,4,4,"FBgn0002593","RpLP1",839894,299.408403754234,9342.3291575,"1"
"255","chr2L",552479,552479,1,"-","FBtr0078079",4.42205074004561,2,552479,2.27997097709259,1,4,4,"FBgn0005660","Ets21C",1104958,67.6847108006477,76.0269035,"1"
"256","chr3R",5794303,5794303,1,"-","FBtr0078668",2.35995195074955,2,5794303,1.19547369361559,1,4,4,"FBgn0037378","PSMG1",5794303,34.9382871091366,95.888994,"1"
"257","chr3R",5308099,5308099,1,"-","FBtr0078812",20.6833818646247,5,5308099,13.0688676066106,5,8,4,"FBgn0013576","mtd",15924297,697.099922925234,1.8262175,"1"
"258","chr2L",8951211,8951211,1,"-","FBtr0079788",6.18230175762482,2,8951211,4.42032062170153,1,4,4,"FBgn0032078","C1GalTA",17902432,106.524512052536,9.8265905,"1"
"259","chr2L",13549323,13549323,1,"-","FBtr0080513",4.60072103939837,2,13549323,3.63533256088837,1,4,4,"FBgn0023407","B4",27098646,66.5449423789978,13.9544115,"1"
"260","chr2L",13905652,13905652,1,"+","FBtr0080552",4.14693176120483,2,13905652,3.31477723697454,1,4,4,"FBgn0012037","Ance",13905652,33.1409606337547,53.745711,"1"
"261","chr2L",18152410,18152410,1,"-","FBtr0081040",18.9888888228017,3,18152410,12.9413118186267,5,8,4,"FBgn0041184","Socs36E",54457230,581.676440924406,148.1965795,"1"
"262","chr2L",19572607,19572607,1,"-","FBtr0081269",7.14946485950257,2,19572607,5.11738840648973,1,4,4,"FBgn0005672","spi",39145214,97.7570616006851,102.483129,"1"
"263","chr3R",12367581,12367581,1,"-","FBtr0082608",4.27900452755403,2,12367581,3.40884226437396,1,4,4,"FBgn0038020","GstD9",24735162,64.5284292697906,162.840875,"1"
"264","chr3R",13401855,13401855,1,"-","FBtr0082760",5.82368779190138,2,13401855,3.76145783385194,1,4,4,"FBgn0038149","GILT1",13401855,48.8346944451332,79.6176755,"1"
"265","chr3R",21101714,21101714,1,"-","FBtr0084035",3.07699949870038,2,21101714,1.55656259556807,1,4,4,"FBgn0038854","CG7044",21101714,70.7971559464931,83.5223015,"1"
"266","chr3R",31572143,31572143,1,"+","FBtr0085793",1.9492834020798,2,31572143,1.05819466955222,1,4,4,"FBgn0028968","gammaCOP",126288572,105.384744882584,30.760131,"1"
"267","chr2R",6214573,6214573,1,"+","FBtr0085992",7.91627486382228,2,6214573,6.96726337246271,1,4,4,"FBgn0263144","bin3",6214573,71.3232036828995,12.244069,"1"
"268","chr2R",13960716,13960716,1,"+","FBtr0087592",14.2904036017034,2,13960716,7.81038606921789,1,4,4,"FBgn0013770","Cp1",13960719,167.063752651215,526.1280745,"1"
"269","chr4",787594,787594,1,"-","FBtr0089254",3.15758499147676,2,787594,2.28322690317389,1,4,4,"FBgn0039923","MED26",787594,49.0977179408073,28.6722695,"1"
"270","chr3R",20551102,20551102,1,"-","FBtr0089484",10.4625769344051,2,20551102,6.30135664139276,1,4,4,"FBgn0016917","Stat92E",123306642,554.45350420475,4.719254,"1"
"271","chr3R",14724254,14724254,1,"-","FBtr0100008",4.4084162654019,2,14724254,3.58051284850768,1,4,4,"FBgn0262127","kibra",29448508,96.8803169727325,8.072478,"1"
"272","chr3R",9419523,9419523,1,"+","FBtr0111029",5.9137133541372,2,9419523,4.78828868759899,1,4,4,"FBgn0261552","ps",9419523,47.8264367878437,4.0929545,"1"
"273","chr3L",17856762,17856762,1,"-","FBtr0273277",8.2960522169408,2,17856762,6.05852090800345,1,4,4,"FBgn0036764","CG5535",17856767,103.105208098888,91.677477,"1"
"274","chr3R",21619320,21619320,1,"-","FBtr0290230",18.4236710335882,3,21619320,14.1282571960285,2,5,4,"FBgn0283499","InR",21619320,196.697731554508,16.496593,"1"
"275","chrX",5764561,5764561,1,"+","FBtr0302921",1.76098855281038,2,5764561,0.911886362642993,1,4,4,"FBgn0261610","CG42699",5764554,17.7979230284691,4.972644,"1"
