submitted_id	current_id	converted_id	current_symbol
FBgn0030659	FBgn0030659	FBgn0030659	CG9215
FBgn0085203	FBgn0085203	FBgn0085203	CG34174
FBgn0024984	FBgn0024984	FBgn0024984	CG3457
FBgn0010704	FBgn0267378	FBgn0267378	sau
FBgn0054034	FBgn0054034	FBgn0054034	CG34034
FBgn0033190	FBgn0033190	FBgn0033190	CG2137
FBgn0004145	FBgn0262736	FBgn0262736	Vha16-1
FBgn0033079	FBgn0033079	FBgn0033079	Fmo-2
FBgn0032474	FBgn0032474	FBgn0032474	DnaJ-H
FBgn0000180	FBgn0000180	FBgn0000180	bib
FBgn0036230	FBgn0036230	FBgn0036230	CG11570
FBgn0035719	FBgn0035719	FBgn0035719	tow
FBgn0015278	FBgn0015278	FBgn0015278	Pi3K68D
FBgn0037447	FBgn0037447	FBgn0037447	Neurochondrin
FBgn0051957	FBgn0051957	FBgn0051957	CG31957
FBgn0024555	FBgn0024555	FBgn0024555	flfl
FBgn0032405	FBgn0032405	FBgn0032405	CG14946
FBgn0039640	FBgn0039640	FBgn0039640	CG14516
FBgn0085484	FBgn0085484	FBgn0085484	Pdxk
FBgn0031650	FBgn0031650	FBgn0031650	CG14044
FBgn0035407	FBgn0035407	FBgn0035407	Asciz
FBgn0031249	FBgn0031249	FBgn0031249	CG11911
FBgn0034639	FBgn0034639	FBgn0034639	CG15673
FBgn0030030	FBgn0030030	FBgn0030030	CG1636
FBgn0260939	FBgn0265101	FBgn0265101	Sgt1
FBgn0036891	FBgn0036891	FBgn0036891	CG9372
FBgn0032884	FBgn0032884	FBgn0032884	Pomp
FBgn0033699	FBgn0033699	FBgn0033699	RpS11
FBgn0053801	FBgn0053801	FBgn0053801	His1:CG33801
FBgn0036627	FBgn0036627	FBgn0036627	Gagr
FBgn0028402	FBgn0028402	FBgn0028402	Sin
FBgn0019957	FBgn0019957	FBgn0019957	ND-42
FBgn0039628	FBgn0039628	FBgn0039628	CG11841
FBgn0010379	FBgn0010379	FBgn0010379	Akt1
FBgn0067895	FBgn0263112	FBgn0263112	Mitf
FBgn0038286	FBgn0038286	FBgn0038286	CG6966
FBgn0031516	FBgn0031516	FBgn0031516	CG9663
FBgn0033913	FBgn0033913	FBgn0033913	CG8468
FBgn0040629	FBgn0040629	FBgn0040629	CG18673
FBgn0032731	FBgn0032731	FBgn0032731	Swip-1
FBgn0054054	FBgn0054054	FBgn0054054	CG34054
FBgn0087040	FBgn0087040	FBgn0087040	alphaTub67C
FBgn0035859	FBgn0035859	FBgn0035859	CG13678
FBgn0035663	FBgn0035663	FBgn0035663	CG6462
FBgn0025634	FBgn0025634	FBgn0025634	CG13367
FBgn0026749	FBgn0026749	FBgn0026749	Yippee
FBgn0052945	FBgn0052945	FBgn0052945	CG32945
FBgn0031500	FBgn0031500	FBgn0031500	CG17221
FBgn0033206	FBgn0033206	FBgn0033206	DCTN4-p62
FBgn0050127	FBgn0264753	FBgn0264753	Rgk1
FBgn0034689	FBgn0034689	FBgn0034689	CG2921
FBgn0036427	FBgn0036427	FBgn0036427	CG4613
FBgn0032229	FBgn0032229	FBgn0032229	CG5045
FBgn0050081	FBgn0050081	FBgn0050081	Ir51b
FBgn0037417	FBgn0037417	FBgn0037417	Osi10
FBgn0042131	FBgn0042131	FBgn0042131	CG18808
FBgn0015575	FBgn0015575	FBgn0015575	alpha-Est7
FBgn0039855	FBgn0039855	FBgn0039855	CG1638
FBgn0030893	FBgn0030893	FBgn0030893	RhoGAP16F
FBgn0013997	FBgn0013997	FBgn0013997	Nrx-IV
FBgn0027066	FBgn0027066	FBgn0027066	Eb1
FBgn0038967	FBgn0038967	FBgn0038967	CG13847
FBgn0030358	FBgn0030358	FBgn0030358	CG10362
FBgn0031068	FBgn0031068	FBgn0031068	Alr
FBgn0039597	FBgn0039597	FBgn0039597	CG9997
FBgn0038331	FBgn0038331	FBgn0038331	Ccm3
FBgn0051104	FBgn0051104	FBgn0051104	CG31104
FBgn0035161	FBgn0035161	FBgn0035161	CG13898
FBgn0010100	FBgn0010100	FBgn0010100	Acon
FBgn0022160	FBgn0022160	FBgn0022160	Gpo-1
FBgn0039434	FBgn0039434	FBgn0039434	TwdlM
FBgn0027070	FBgn0027070	FBgn0027070	CG17322
FBgn0037818	FBgn0037818	FBgn0037818	CG6465
FBgn0031308	FBgn0283525	FBgn0283525	l(2)10685
FBgn0033608	FBgn0033608	FBgn0033608	CG13220
FBgn0034582	FBgn0034582	FBgn0034582	Cht9
FBgn0027791	FBgn0027791	FBgn0027791	O-fut2
FBgn0058470	FBgn0058470	FBgn0058470	CG40470
FBgn0036330	FBgn0036330	FBgn0036330	CG11263
FBgn0000075	FBgn0000075	FBgn0000075	amd
FBgn0039020	FBgn0039020	FBgn0039020	CG17141
FBgn0050401	FBgn0050401	FBgn0050401	CG30401
FBgn0031080	FBgn0031080	FBgn0031080	CG12655
FBgn0031003	FBgn0031003	FBgn0031003	CG7889
FBgn0051921	FBgn0051921	FBgn0051921	CG31921
FBgn0051007	FBgn0051007	FBgn0051007	CG31007
FBgn0035710	FBgn0035710	FBgn0035710	SP1173
FBgn0017567	FBgn0017567	FBgn0017567	ND-23
FBgn0002440	FBgn0002440	FBgn0002440	l(3)mbn
FBgn0038847	FBgn0038847	FBgn0038847	CG12278
FBgn0038558	FBgn0038558	FBgn0038558	CG12347
FBgn0032036	FBgn0032036	FBgn0032036	CG13384
FBgn0011305	FBgn0011305	FBgn0011305	Rsf1
FBgn0036959	FBgn0036959	FBgn0036959	CG6951
FBgn0033486	FBgn0033486	FBgn0033486	dmpd
FBgn0033225	FBgn0033225	FBgn0033225	CG1550
FBgn0031398	FBgn0031398	FBgn0031398	CG10880
FBgn0032692	FBgn0032692	FBgn0032692	CG15161
FBgn0025712	FBgn0025712	FBgn0025712	CG13920
FBgn0039469	FBgn0039469	FBgn0039469	TwdlC
FBgn0083949	FBgn0083949	FBgn0083949	CG34113
FBgn0030985	FBgn0030985	FBgn0030985	Obp18a
FBgn0038326	FBgn0038326	FBgn0038326	CG5044
FBgn0028932	FBgn0028932	FBgn0028932	CG16890
FBgn0003071	FBgn0003071	FBgn0003071	Pfk
FBgn0039994	FBgn0039994	FBgn0039994	conu
FBgn0032664	FBgn0032664	FBgn0032664	CG5755
FBgn0031522	FBgn0031522	FBgn0031522	CG3285
FBgn0036952	FBgn0036952	FBgn0036952	CG6933
FBgn0051473	FBgn0051473	FBgn0051473	CG31473
FBgn0050065	FBgn0050065	FBgn0050065	CG30065
FBgn0001089	FBgn0001089	FBgn0001089	Gal
FBgn0052694	FBgn0052694	FBgn0052694	CG32694
FBgn0034470	FBgn0034470	FBgn0034470	Obp56d
FBgn0034158	FBgn0034158	FBgn0034158	CG5522
FBgn0039091	FBgn0039091	FBgn0039091	CG10182
FBgn0036819	FBgn0036819	FBgn0036819	Dysb
FBgn0025469	FBgn0025469	FBgn0025469	slv
FBgn0000247	FBgn0000247	FBgn0000247	ca
FBgn0003357	FBgn0003357	FBgn0003357	Jon99Ciii
FBgn0031244	FBgn0031244	FBgn0031244	CG11601
FBgn0034455	FBgn0034455	FBgn0034455	CG11007
FBgn0033994	FBgn0033994	FBgn0033994	CG7544
FBgn0031711	FBgn0031711	FBgn0031711	CG6907
FBgn0052150	FBgn0052150	FBgn0052150	CG32150
FBgn0050125	FBgn0050125	FBgn0050125	Ir56a
FBgn0052479	FBgn0052479	FBgn0052479	Usp10
FBgn0039108	FBgn0039108	FBgn0039108	CG10232
FBgn0038919	FBgn0038919	FBgn0038919	CG17843
FBgn0003250	FBgn0003250	FBgn0003250	Rh4
FBgn0021856	FBgn0021856	FBgn0021856	l(2)k14505
FBgn0002778	FBgn0002778	FBgn0002778	mnd
FBgn0034049	FBgn0034049	FBgn0034049	bdg
FBgn0040037	FBgn0267363	FBgn0267363	JYalpha
FBgn0039915	FBgn0039915	FBgn0039915	Gat
FBgn0036274	FBgn0036274	FBgn0036274	CG4328
FBgn0000299	FBgn0000299	FBgn0000299	Col4a1
FBgn0261522	FBgn0261522	FBgn0261522	CR42657
FBgn0261290	FBgn0261290	FBgn0261290	CheA84a
FBgn0001989	FBgn0001989	FBgn0001989	ND-B17
FBgn0027596	FBgn0027596	FBgn0027596	Kank
FBgn0036795	FBgn0036795	FBgn0036795	CG18233
FBgn0045470	FBgn0045470	FBgn0045470	Gr93b
FBgn0034420	FBgn0034420	FBgn0034420	CG10737
FBgn0031490	FBgn0031490	FBgn0031490	CG17264
FBgn0026388	FBgn0026388	FBgn0026388	Or46a
FBgn0011674	FBgn0011674	FBgn0011674	insc
FBgn0086200	FBgn0086200	FBgn0086200	CR42490
FBgn0261794	FBgn0261794	FBgn0261794	kcc
FBgn0053971	FBgn0053971	FBgn0053971	Ir62a
FBgn0023095	FBgn0023095	FBgn0023095	caps
FBgn0051064	FBgn0051064	FBgn0051064	CG31064
FBgn0029664	FBgn0029664	FBgn0029664	CG10802
FBgn0003082	FBgn0003082	FBgn0003082	phr
FBgn0038681	FBgn0038681	FBgn0038681	Cyp12a4
FBgn0040319	FBgn0040319	FBgn0040319	Gclc
FBgn0040234	FBgn0040234	FBgn0040234	c12.2
FBgn0031702	FBgn0031702	FBgn0031702	fusl
FBgn0040056	FBgn0040056	FBgn0040056	CG17698
FBgn0038551	FBgn0038551	FBgn0038551	CG7357
FBgn0005410	FBgn0265630	FBgn0265630	sno
FBgn0037515	FBgn0037515	FBgn0037515	Sp7
FBgn0259141	FBgn0265296	FBgn0265296	Dscam2
FBgn0053639	FBgn0053639	FBgn0053639	CG33639
FBgn0025628	FBgn0025628	FBgn0025628	CG4199
FBgn0030622	FBgn0030622	FBgn0030622	CG9101
FBgn0003396	FBgn0003396	FBgn0003396	shn
FBgn0038102	FBgn0038102	FBgn0038102	CG14383
FBgn0027108	FBgn0027108	FBgn0027108	Inx2
FBgn0040900	FBgn0040900	FBgn0040900	CG17777
FBgn0046685	FBgn0046685	FBgn0046685	Wsck
FBgn0031100	FBgn0031100	FBgn0031100	CG1504
FBgn0030493	FBgn0030493	FBgn0030493	CG15756
FBgn0259230	FBgn0259230	FBgn0259230	lectin-22C
FBgn0035839	FBgn0035839	FBgn0035839	CG7550
FBgn0061196	FBgn0061196	FBgn0061196	CG15468
FBgn0026389	FBgn0026389	FBgn0026389	Or43a
FBgn0083940	FBgn0083940	FBgn0083940	RhoU
FBgn0050033	FBgn0050033	FBgn0050033	CG30033
FBgn0035553	FBgn0035553	FBgn0035553	CG13722
FBgn0053238	FBgn0053238	FBgn0053238	Ste:CG33238
FBgn0039929	FBgn0039929	FBgn0039929	CG11076
FBgn0032799	FBgn0032799	FBgn0032799	CG10166
FBgn0022029	FBgn0022029	FBgn0022029	l(2)k01209
FBgn0032601	FBgn0032601	FBgn0032601	yellow-b
FBgn0039900	FBgn0039900	FBgn0039900	Syt7
FBgn0039742	FBgn0039742	FBgn0039742	CG15528
FBgn0037792	FBgn0037792	FBgn0037792	TAF1B
FBgn0031908	FBgn0031908	FBgn0031908	CG5177
FBgn0259933	FBgn0259933	FBgn0259933	CG42456
FBgn0035334	FBgn0035334	FBgn0035334	CG8993
FBgn0037340	FBgn0037340	FBgn0037340	CG14671
FBgn0010926	FBgn0010926	FBgn0010926	l(3)07882
FBgn0004045	FBgn0004045	FBgn0004045	Yp1
FBgn0001120	FBgn0001120	FBgn0001120	gnu
FBgn0037082	FBgn0037082	FBgn0037082	CG5664
FBgn0032182	FBgn0265002	FBgn0265002	CG44153
FBgn0030189	FBgn0030189	FBgn0030189	CG2909
FBgn0037634	FBgn0037634	FBgn0037634	hng2
FBgn0016038	FBgn0016038	FBgn0016038	Vsp37A
FBgn0032922	FBgn0032922	FBgn0032922	CG9249
FBgn0039101	FBgn0039101	FBgn0039101	CG16710
FBgn0036727	FBgn0036727	FBgn0036727	CG7589
FBgn0034088	FBgn0262166	FBgn0262166	calypso
FBgn0052835	FBgn0052835	FBgn0052835	CR32835
FBgn0035751	FBgn0035751	FBgn0035751	CG14829
FBgn0015520	FBgn0015520	FBgn0015520	nonA-l
FBgn0005655	FBgn0005655	FBgn0005655	PCNA
FBgn0034617	FBgn0034617	FBgn0034617	Panx
FBgn0041709	FBgn0041709	FBgn0041709	yellow-g
FBgn0032439	FBgn0032439	FBgn0032439	Ref2
FBgn0026417	FBgn0026417	FBgn0026417	Hus1-like
FBgn0015316	FBgn0015316	FBgn0015316	Try29F
FBgn0002716	FBgn0002716	FBgn0002716	mei-W68
FBgn0086355	FBgn0086355	FBgn0086355	Tpi
FBgn0261881	FBgn0261881	FBgn0261881	l(2)35Be
FBgn0033864	FBgn0033864	FBgn0033864	CG18368
FBgn0027587	FBgn0027587	FBgn0027587	CG7028
FBgn0000071	FBgn0000071	FBgn0000071	Ama
FBgn0033983	FBgn0033983	FBgn0033983	ADPS
FBgn0031295	FBgn0031295	FBgn0031295	CG4375
FBgn0053544	FBgn0053544	FBgn0053544	Vkor
FBgn0038915	FBgn0038915	FBgn0038915	CG17819
FBgn0032805	FBgn0032805	FBgn0032805	CG10337
FBgn0030629	FBgn0030629	FBgn0030629	CG9123
FBgn0086605	FBgn0086605	FBgn0086605	CG9853
FBgn0260388	FBgn0260388	FBgn0260388	CG42514
FBgn0034501	FBgn0034501	FBgn0034501	CG13868
FBgn0037315	FBgn0037315	FBgn0037315	Cerk
FBgn0001301	FBgn0001301	FBgn0001301	kel
FBgn0044826	FBgn0044826	FBgn0044826	Pak3
FBgn0035888	FBgn0035888	FBgn0035888	CG7120
FBgn0035509	FBgn0263110	FBgn0263110	CG43367
FBgn0040998	FBgn0263355	FBgn0263355	CG31688
FBgn0052107	FBgn0052107	FBgn0052107	CG32107
FBgn0030745	FBgn0030745	FBgn0030745	CG4239
FBgn0250834	FBgn0250834	FBgn0250834	CG33308
FBgn0033212	FBgn0033212	FBgn0033212	LRR
FBgn0036527	FBgn0036527	FBgn0036527	CG7304
FBgn0035122	FBgn0035122	FBgn0035122	mRpL17
FBgn0039310	FBgn0039310	FBgn0039310	CG11878
FBgn0037567	FBgn0265351	FBgn0265351	nac
FBgn0011764	FBgn0278608	FBgn0278608	Dsp1
FBgn0261444	FBgn0261444	FBgn0261444	CG3638
FBgn0039260	FBgn0039260	FBgn0039260	Smg6
FBgn0038879	FBgn0038879	FBgn0038879	CG17298
FBgn0034713	FBgn0034713	FBgn0034713	CG11291
FBgn0030593	FBgn0030593	FBgn0030593	CG9512
FBgn0039467	FBgn0039467	FBgn0039467	CG14253
FBgn0038448	FBgn0038448	FBgn0038448	CG12783
FBgn0038872	FBgn0038872	FBgn0038872	Nelf-A
FBgn0029873	FBgn0029873	FBgn0029873	CG3918
FBgn0035799	FBgn0035799	FBgn0035799	CG14838
FBgn0086690	FBgn0086690	FBgn0086690	Plp
FBgn0017418	FBgn0017418	FBgn0017418	ari-1
FBgn0260991	FBgn0260991	FBgn0260991	Incenp
FBgn0261059	FBgn0261059	FBgn0261059	Sfp78E
FBgn0033809	FBgn0033809	FBgn0033809	CG4630
FBgn0030098	FBgn0030098	FBgn0030098	CG12057
FBgn0037397	FBgn0037397	FBgn0037397	CR1075
FBgn0032055	FBgn0032055	FBgn0032055	CG13091
FBgn0037721	FBgn0037721	FBgn0037721	CG9427
FBgn0031975	FBgn0031975	FBgn0031975	Tg
FBgn0037976	FBgn0037976	FBgn0037976	Tk
FBgn0037203	FBgn0037203	FBgn0037203	slif
FBgn0034791	FBgn0034791	FBgn0034791	EMC8-9
FBgn0016031	FBgn0016031	FBgn0016031	lama
FBgn0029669	FBgn0029669	FBgn0029669	CG13021
FBgn0032457	FBgn0032457	FBgn0032457	CG15483
FBgn0036394	FBgn0036394	FBgn0036394	CG9040
FBgn0039352	FBgn0261986	FBgn0261986	RASSF8
FBgn0038150	FBgn0038150	FBgn0038150	yellow-e3
FBgn0085347	FBgn0263980	FBgn0263980	CG43729
FBgn0035473	FBgn0035473	FBgn0035473	mge
FBgn0085423	FBgn0085423	FBgn0085423	CG34394
FBgn0023395	FBgn0023395	FBgn0023395	Chd3
FBgn0053125	FBgn0053125	FBgn0053125	CG33125
FBgn0034066	FBgn0034066	FBgn0034066	CG8397
FBgn0030687	FBgn0030687	FBgn0030687	CG17209
FBgn0001179	FBgn0001179	FBgn0001179	hay
FBgn0035895	FBgn0263352	FBgn0263352	Unr
FBgn0028525	FBgn0028525	FBgn0028525	c(2)M
FBgn0031804	FBgn0031804	FBgn0031804	CG9500
FBgn0039374	FBgn0039374	FBgn0039374	CG17770
FBgn0035689	FBgn0035689	FBgn0035689	CG7376
FBgn0031384	FBgn0031384	FBgn0031384	CG4238
FBgn0000527	FBgn0000527	FBgn0000527	e
FBgn0014133	FBgn0014133	FBgn0014133	bif
FBgn0032430	FBgn0032430	FBgn0032430	CG6388
FBgn0035498	FBgn0035498	FBgn0035498	Fit1
FBgn0033784	FBgn0033784	FBgn0033784	SCCRO3
FBgn0083969	FBgn0083969	FBgn0083969	CG34133
FBgn0053995	FBgn0053995	FBgn0053995	CG33995
FBgn0036239	FBgn0036239	FBgn0036239	Pop2
FBgn0014903	FBgn0014903	FBgn0014903	CG14630
FBgn0033725	FBgn0033725	FBgn0033725	Cpr49Ac
FBgn0029686	FBgn0029686	FBgn0029686	CG2941
FBgn0037603	FBgn0037603	FBgn0037603	CG11753
FBgn0035379	FBgn0035379	FBgn0035379	spz5
FBgn0003275	FBgn0003275	FBgn0003275	RpII18
FBgn0052117	FBgn0052117	FBgn0052117	CG32117
FBgn0028412	FBgn0028412	FBgn0028412	Mst33A
FBgn0034099	FBgn0034099	FBgn0034099	CG15708
FBgn0030234	FBgn0030234	FBgn0030234	CG15211
FBgn0051544	FBgn0283627	FBgn0283627	CR46300
FBgn0035978	FBgn0035978	FBgn0035978	UGP
FBgn0014465	FBgn0014465	FBgn0014465	Cp7Fb
FBgn0038475	FBgn0038475	FBgn0038475	Keap1
FBgn0037728	FBgn0037728	FBgn0037728	CG16817
FBgn0031078	FBgn0031078	FBgn0031078	Nup205
FBgn0037538	FBgn0037538	FBgn0037538	CG3223
FBgn0032929	FBgn0032929	FBgn0032929	Mcm10
FBgn0036111	FBgn0036111	FBgn0036111	Aps
FBgn0030480	FBgn0030480	FBgn0030480	Tim9a
FBgn0020930	FBgn0020930	FBgn0020930	Dgkepsilon
FBgn0030719	FBgn0030719	FBgn0030719	eIF5
FBgn0040212	FBgn0040212	FBgn0040212	Dhap-at
FBgn0028507	FBgn0028507	FBgn0028507	CG3793
FBgn0039156	FBgn0039156	FBgn0039156	CG6178
FBgn0032597	FBgn0032597	FBgn0032597	CG17904
FBgn0085249	FBgn0085249	FBgn0085249	CG34220
FBgn0039544	FBgn0039544	FBgn0039544	CG12877
FBgn0003177	FBgn0262614	FBgn0262614	pyd
FBgn0261587	FBgn0261587	FBgn0261587	CG42697
FBgn0052085	FBgn0052085	FBgn0052085	CG32085
FBgn0045477	FBgn0045477	FBgn0045477	Gr64c
FBgn0035985	FBgn0035985	FBgn0035985	Cpr67B
FBgn0031347	FBgn0031347	FBgn0031347	CG10869
FBgn0036676	FBgn0036676	FBgn0036676	CG13028
FBgn0029766	FBgn0029766	FBgn0029766	CG15784
FBgn0038763	FBgn0038763	FBgn0038763	CG4433
FBgn0036581	FBgn0036581	FBgn0036581	MED10
FBgn0036403	FBgn0036403	FBgn0036403	CG6661
FBgn0036940	FBgn0036940	FBgn0036940	obst-J
FBgn0051015	FBgn0051015	FBgn0051015	PH4alphaPV
FBgn0004367	FBgn0004367	FBgn0004367	mei-41
FBgn0035025	FBgn0035025	FBgn0035025	uri
FBgn0039887	FBgn0039887	FBgn0039887	CG2053
FBgn0034363	FBgn0034363	FBgn0034363	CG5327
FBgn0038088	FBgn0038088	FBgn0038088	CG10126
FBgn0030913	FBgn0030913	FBgn0030913	CG6123
FBgn0053243	FBgn0053243	FBgn0053243	Ste:CG33243
FBgn0025836	FBgn0025836	FBgn0025836	RhoGAP1A
FBgn0033792	FBgn0033792	FBgn0033792	CG13325
FBgn0038890	FBgn0038890	FBgn0038890	CG7956
FBgn0037035	FBgn0037035	FBgn0037035	CG10589
FBgn0035268	FBgn0035268	FBgn0035268	CG8001
FBgn0037552	FBgn0037552	FBgn0037552	CG7800
FBgn0033375	FBgn0033375	FBgn0033375	CG8078
FBgn0052155	FBgn0263607	FBgn0263607	l(3)72Dp
FBgn0052050	FBgn0264489	FBgn0264489	CG43897
FBgn0051462	FBgn0266801	FBgn0266801	CG45263
FBgn0019886	FBgn0019886	FBgn0019886	Letm1
FBgn0033656	FBgn0033656	FBgn0033656	S2P
FBgn0034842	FBgn0034842	FBgn0034842	Prosbeta5R1
FBgn0027493	FBgn0027493	FBgn0027493	AdSS
FBgn0033349	FBgn0033349	FBgn0033349	CG8243
FBgn0032291	FBgn0032291	FBgn0032291	CG17118
FBgn0010278	FBgn0010278	FBgn0010278	Ssrp
FBgn0035298	FBgn0035298	FBgn0035298	SCOT
FBgn0031050	FBgn0031050	FBgn0031050	Arp10
FBgn0000422	FBgn0000422	FBgn0000422	Ddc
FBgn0051952	FBgn0051952	FBgn0051952	CG31952
FBgn0032812	FBgn0032812	FBgn0032812	Hakai
FBgn0036188	FBgn0036188	FBgn0036188	CG7339
FBgn0033353	FBgn0033353	FBgn0033353	CG13749
FBgn0036155	FBgn0036155	FBgn0036155	CG6163
FBgn0031389	FBgn0031389	FBgn0031389	CG4259
FBgn0052536	FBgn0052536	FBgn0052536	CG32536
FBgn0029838	FBgn0029838	FBgn0029838	CG4666
FBgn0038849	FBgn0038849	FBgn0038849	CG7079
FBgn0030946	FBgn0030946	FBgn0030946	CG6659
FBgn0015288	FBgn0015288	FBgn0015288	RpL22
FBgn0026713	FBgn0026713	FBgn0026713	l(1)G0007
FBgn0038870	FBgn0038870	FBgn0038870	Oga
FBgn0259245	FBgn0259245	FBgn0259245	DIP-beta
FBgn0261673	FBgn0261673	FBgn0261673	nemy
FBgn0038002	FBgn0038002	FBgn0038002	CG12256
FBgn0030889	FBgn0030889	FBgn0030889	CG15373
FBgn0034288	FBgn0034288	FBgn0034288	CG5084
FBgn0050076	FBgn0050076	FBgn0050076	CG30076
FBgn0038453	FBgn0038453	FBgn0038453	CG10326
FBgn0036306	FBgn0036306	FBgn0036306	CG10973
FBgn0031722	FBgn0031722	FBgn0031722	CG14011
FBgn0010109	FBgn0010109	FBgn0010109	dpn
FBgn0038143	FBgn0038143	FBgn0038143	CG9813
FBgn0033238	FBgn0033238	FBgn0033238	azot
FBgn0010825	FBgn0010825	FBgn0010825	Gug
FBgn0029738	FBgn0266000	FBgn0266000	CG44774
FBgn0036354	FBgn0036354	FBgn0036354	Poc1
FBgn0035449	FBgn0035449	FBgn0035449	CG14971
FBgn0028743	FBgn0028743	FBgn0028743	Dhit
FBgn0085458	FBgn0085458	FBgn0085458	CG34429
FBgn0050058	FBgn0050058	FBgn0050058	CG30058
FBgn0037227	FBgn0037227	FBgn0037227	TwdlV
FBgn0033139	FBgn0033139	FBgn0033139	Tsp42Er
FBgn0013810	FBgn0013810	FBgn0013810	Dhc36C
FBgn0027936	FBgn0264848	FBgn0264848	vih
FBgn0031571	FBgn0031571	FBgn0031571	bark
FBgn0003360	FBgn0003360	FBgn0003360	sesB
FBgn0032819	FBgn0032819	FBgn0032819	CG10463
FBgn0036896	FBgn0036896	FBgn0036896	wnd
FBgn0065110	FBgn0065110	FBgn0065110	ppk10
FBgn0003137	FBgn0003137	FBgn0003137	Ppn
FBgn0039810	FBgn0039810	FBgn0039810	CG15549
FBgn0030409	FBgn0030409	FBgn0030409	CG15728
FBgn0037027	FBgn0037027	FBgn0037027	HIPP1
FBgn0003139	FBgn0003139	FBgn0003139	PpV
FBgn0034709	FBgn0034709	FBgn0034709	Swim
FBgn0051802	FBgn0051802	FBgn0051802	CG31802
FBgn0039441	FBgn0039441	FBgn0039441	TwdlN
FBgn0031738	FBgn0031738	FBgn0031738	CG9171
FBgn0037549	FBgn0037549	FBgn0037549	CG7878
FBgn0036622	FBgn0036622	FBgn0036622	CG4753
FBgn0028859	FBgn0262000	FBgn0262000	CG42818
FBgn0028859	FBgn0261999	FBgn0261999	CG42817
FBgn0035104	FBgn0035104	FBgn0035104	CG13875
FBgn0015544	FBgn0015544	FBgn0015544	spag
FBgn0030724	FBgn0030724	FBgn0030724	Nipsnap
FBgn0261293	FBgn0261293	FBgn0261293	CheB53b
FBgn0023516	FBgn0023516	FBgn0023516	Pex5
FBgn0004381	FBgn0004381	FBgn0004381	Klp68D
FBgn0036017	FBgn0267796	FBgn0267796	CG46121
FBgn0035583	FBgn0035583	FBgn0035583	CG13704
FBgn0030096	FBgn0030096	FBgn0030096	Zpr1
FBgn0039958	FBgn0039958	FBgn0039958	CG12567
FBgn0036340	FBgn0036340	FBgn0036340	SRm160
FBgn0032645	FBgn0032645	FBgn0032645	CG15142
FBgn0036734	FBgn0036734	FBgn0036734	CG7564
FBgn0033715	FBgn0033715	FBgn0033715	CG8490
FBgn0042201	FBgn0042201	FBgn0042201	Nplp3
FBgn0053140	FBgn0053140	FBgn0053140	CG33140
FBgn0031693	FBgn0031693	FBgn0031693	Cyp4ac1
FBgn0029945	FBgn0029945	FBgn0029945	CG18155
FBgn0034281	FBgn0034281	FBgn0034281	CG14490
FBgn0051800	FBgn0051800	FBgn0051800	CG31800
FBgn0260872	FBgn0260872	FBgn0260872	CG42582
FBgn0034391	FBgn0034391	FBgn0034391	CG15080
FBgn0052311	FBgn0052311	FBgn0052311	zormin
FBgn0031462	FBgn0031462	FBgn0031462	CG2964
FBgn0030260	FBgn0030260	FBgn0030260	CG1537
FBgn0035960	FBgn0035960	FBgn0035960	CG4942
FBgn0034360	FBgn0034360	FBgn0034360	CG10927
FBgn0035136	FBgn0265574	FBgn0265574	Cdc5
FBgn0033184	FBgn0033184	FBgn0033184	CG12736
FBgn0036470	FBgn0036470	FBgn0036470	EAChm
FBgn0030989	FBgn0030989	FBgn0030989	Inx5
FBgn0053147	FBgn0053147	FBgn0053147	Hs3st-A
FBgn0032969	FBgn0032969	FBgn0032969	CG2528
FBgn0000630	FBgn0262111	FBgn0262111	f
FBgn0001092	FBgn0001092	FBgn0001092	Gapdh2
FBgn0020367	FBgn0263598	FBgn0263598	Vha68-2
FBgn0045038	FBgn0045038	FBgn0045038	Proc
FBgn0041605	FBgn0041605	FBgn0041605	cpx
FBgn0031903	FBgn0031903	FBgn0031903	Wnt10
FBgn0030173	FBgn0263132	FBgn0263132	Cht6
FBgn0031700	FBgn0031700	FBgn0031700	CG14022
FBgn0039732	FBgn0039732	FBgn0039732	CG15525
FBgn0037483	FBgn0037483	FBgn0037483	CG14609
FBgn0004896	FBgn0004896	FBgn0004896	fd59A
FBgn0038608	FBgn0038608	FBgn0038608	WRNexo
FBgn0042138	FBgn0042138	FBgn0042138	CG18815
FBgn0031421	FBgn0264672	FBgn0264672	Eogt
FBgn0030248	FBgn0264502	FBgn0264502	CG43901
FBgn0039402	FBgn0039402	FBgn0039402	Vps2
FBgn0038470	FBgn0038470	FBgn0038470	CG18213
FBgn0034925	FBgn0034925	FBgn0034925	CG5339
FBgn0035471	FBgn0035471	FBgn0035471	Sc2
FBgn0040732	FBgn0040732	FBgn0040732	CG16926
FBgn0033469	FBgn0033469	FBgn0033469	CG12133
FBgn0031409	FBgn0031409	FBgn0031409	CG4271
FBgn0033968	FBgn0033968	FBgn0033968	hui
FBgn0011211	FBgn0011211	FBgn0011211	blw
FBgn0030144	FBgn0261931	FBgn0261931	CG42797
FBgn0259108	FBgn0259108	FBgn0259108	futsch
FBgn0034804	FBgn0034804	FBgn0034804	CG3831
FBgn0031834	FBgn0031834	FBgn0031834	CG13766
FBgn0086475	FBgn0266669	FBgn0266669	Sec3
FBgn0053502	FBgn0053502	FBgn0053502	CG33502
